index,day,titleName,titleID,authorName,authorID,rating,url
1,fri,외모지상주의,641253,박태준,283063,9.47,https://comic.naver.com/webtoon/list?titleId=641253
2,fri,나 혼자 만렙 뉴비,773797,WAN.Z / 스윙뱃 / 메슬로우,773797,9.91,https://comic.naver.com/webtoon/list?titleId=773797
3,fri,재혼 황후,735661,히어리 / 숨풀 / 알파타르트,735661,9.96,https://comic.naver.com/webtoon/list?titleId=735661
4,fri,역대급 영지 설계사,777767,이현민 / 김현수 / 문백경,777767,9.98,https://comic.naver.com/webtoon/list?titleId=777767
5,fri,대학원 탈출일지,790713,요다,353932,9.98,https://comic.naver.com/webtoon/list?titleId=790713
6,fri,어쩌다보니 천생연분,790245,꿀타래 / 담초,790245,9.97,https://comic.naver.com/webtoon/list?titleId=790245
7,fri,광마회귀,776601,JP / 이히 / 유진성,776601,9.97,https://comic.naver.com/webtoon/list?titleId=776601
8,fri,데드퀸,753478,김규삼,4,9.96,https://comic.naver.com/webtoon/list?titleId=753478
9,fri,"언니, 이번 생엔 내가 왕비야",798917,Omin / 테미스 / 레팔진프,798917,9.97,https://comic.naver.com/webtoon/list?titleId=798917
10,fri,개를 낳았다,712362,이선,318260,9.94,https://comic.naver.com/webtoon/list?titleId=712362
11,fri,1초,725586,시니 / 광운,725586,9.98,https://comic.naver.com/webtoon/list?titleId=725586
12,fri,죽지 않으려면,772764,파래 / 임진국,772764,9.90,https://comic.naver.com/webtoon/list?titleId=772764
13,fri,삼국지톡,711422,무적핑크 / 이리,711422,9.90,https://comic.naver.com/webtoon/list?titleId=711422
14,fri,세기말 풋사과 보습학원,761722,순끼,156418,9.98,https://comic.naver.com/webtoon/list?titleId=761722
15,fri,상남자,751168,하늘소 / 도가도 / 김태궁,751168,9.96,https://comic.naver.com/webtoon/list?titleId=751168
16,fri,낙향문사전,746534,"바킹독 / 고기산적, 팀 페가수스 / 언라이팅",746534,9.76,https://comic.naver.com/webtoon/list?titleId=746534
17,fri,사신,799837,임재원 / 설봉,799837,9.95,https://comic.naver.com/webtoon/list?titleId=799837
18,fri,천하제일 대사형,802278,YooN / 북미혼,802278,9.94,https://comic.naver.com/webtoon/list?titleId=802278
19,fri,서울역 드루이드,773476,문성호 / 활성곰 / 진설우,773476,9.77,https://comic.naver.com/webtoon/list?titleId=773476
20,fri,평화식당,807829,턍 / 서우서우,807829,9.82,https://comic.naver.com/webtoon/list?titleId=807829
21,fri,약탈 신부,804329,팀 카푸치노 / 강희자매,804329,9.87,https://comic.naver.com/webtoon/list?titleId=804329
22,fri,A.I. 닥터,765804,ZAINO / 쿠큐 / 한산이가,765804,9.97,https://comic.naver.com/webtoon/list?titleId=765804
