index,day,titleName,titleID,authorName,authorID,rating,url
1,sun,2023 요즘연애 특),807831,네이버웹툰 작가,305532,9.56,https://comic.naver.com/webtoon/list?titleId=807831
2,sun,싸움독학,736277,박태준 만화회사 / 김정현,736277,9.72,https://comic.naver.com/webtoon/list?titleId=736277
3,sun,투신전생기,774044,청담,346753,9.94,https://comic.naver.com/webtoon/list?titleId=774044
4,sun,약한영웅,710751,서패스 / 김진석,710751,9.77,https://comic.naver.com/webtoon/list?titleId=710751
5,sun,입학용병,758150,YC / 락현,758150,9.89,https://comic.naver.com/webtoon/list?titleId=758150
6,sun,가비지타임,703844,2사장,323983,9.98,https://comic.naver.com/webtoon/list?titleId=703844
7,sun,사형소년,795262,"김숭늉, 박태준 만화회사 / 광산",795262,9.67,https://comic.naver.com/webtoon/list?titleId=795262
8,sun,시월드가 내게 집착한다,785251,승우 / 한윤설,785251,9.98,https://comic.naver.com/webtoon/list?titleId=785251
9,sun,일타강사 백사부,779632,팀 더 지크 / 오리보리 / 간짜장,779632,9.96,https://comic.naver.com/webtoon/list?titleId=779632
10,sun,수희0(tngmlek0),774831,생일기분,347602,9.91,https://comic.naver.com/webtoon/list?titleId=774831
11,sun,나 혼자 특성빨로 무한 성장,803909,샤이아탄 / 2사랑 / 선운(鮮雲),803909,9.06,https://comic.naver.com/webtoon/list?titleId=803909
12,sun,자매전쟁,798664,기맹기,300454,9.95,https://comic.naver.com/webtoon/list?titleId=798664
